chr,stat,end,covtelo
Chr1,23400000,23425000,3
Chr1,23425000,23450000,6
Chr1,23450000,23475000,7
Chr1,23475000,23500000,11
Chr1,23500000,23525000,6
Chr1,23525000,23550000,6
Chr1,23550000,23575000,9
Chr1,23575000,23600000,4
Chr1,23600000,23625000,7
Chr1,23625000,23650000,4
Chr1,23650000,23675000,6
Chr1,23675000,23700000,6
Chr1,23700000,23725000,3
Chr1,23725000,23750000,10
Chr1,23750000,23775000,6
Chr1,23775000,23800000,5
Chr1,23800000,23825000,5
Chr1,23825000,23850000,4
Chr1,23850000,23875000,7
Chr1,23875000,23900000,3
Chr1,23900000,23925000,5
Chr1,23925000,23950000,14
Chr1,23950000,23975000,119
Chr1,23975000,24000000,6
Chr1,24000000,24025000,6
Chr1,24025000,24050000,8
Chr1,24050000,24075000,11
Chr1,24075000,24100000,12
Chr1,24100000,24125000,9
Chr1,24125000,24150000,4
Chr1,24150000,24175000,12
Chr1,24175000,24200000,7
Chr1,24200000,24225000,9
Chr1,24225000,24250000,7
Chr1,24250000,24275000,9
Chr1,24275000,24300000,9
Chr1,24300000,24325000,8
Chr1,24325000,24350000,4
Chr1,24350000,24375000,11
Chr1,24375000,24400000,8
Chr1,24400000,24425000,5
Chr1,24425000,24450000,7
Chr1,24450000,24475000,9
Chr1,24475000,24500000,13
Chr1,24500000,24525000,6
Chr1,24525000,24550000,12
Chr1,24550000,24575000,5
Chr1,24575000,24600000,8
Chr1,24600000,24625000,5
Chr1,24625000,24650000,9
Chr1,24650000,24675000,12
Chr1,24675000,24700000,7
Chr1,24700000,24725000,6
Chr1,24725000,24750000,7
Chr1,24750000,24775000,8
Chr1,24775000,24800000,9
Chr1,24800000,24825000,7
Chr1,24825000,24850000,9
Chr1,24850000,24875000,7
Chr1,24875000,24900000,7
Chr1,24900000,24925000,12
Chr1,24925000,24950000,6
Chr1,24950000,24975000,7
Chr1,24975000,25000000,8
Chr1,25000000,25025000,8
Chr1,25025000,25050000,5
Chr1,25050000,25075000,6
Chr1,25075000,25100000,4
Chr1,25100000,25125000,6
Chr1,25125000,25150000,18
Chr1,25150000,25175000,9
Chr1,25175000,25200000,9
Chr1,25200000,25225000,3
Chr1,25225000,25250000,5
Chr1,25250000,25275000,6
Chr1,25275000,25300000,6
Chr1,25300000,25325000,9
Chr1,25325000,25350000,5
Chr1,25350000,25375000,7
Chr1,25375000,25400000,7
Chr1,25400000,25425000,5
Chr1,25425000,25450000,5
Chr1,25450000,25475000,9
Chr1,25475000,25500000,5
Chr1,25500000,25525000,6
Chr1,25525000,25550000,6
Chr1,25550000,25575000,7
Chr1,25575000,25600000,4
Chr1,25600000,25625000,8
Chr1,25625000,25650000,5
Chr1,25650000,25675000,9
Chr1,25675000,25700000,7
Chr1,25700000,25725000,6
Chr1,25725000,25750000,6
Chr1,25750000,25775000,8
Chr1,25775000,25800000,9
Chr1,25800000,25825000,10
Chr1,25825000,25850000,3
Chr1,25850000,25875000,6
Chr1,25875000,25900000,11
Chr1,25900000,25925000,2
Chr1,25925000,25950000,6
Chr1,25950000,25975000,5
Chr1,25975000,26000000,7
Chr1,26000000,26025000,4
Chr1,26025000,26050000,7
Chr1,26050000,26075000,7
Chr1,26075000,26100000,9
Chr1,26100000,26125000,16
Chr1,26125000,26150000,10
Chr1,26150000,26175000,6
Chr1,26175000,26200000,8
Chr1,26200000,26225000,6
Chr1,26225000,26250000,5
Chr1,26250000,26275000,13
Chr1,26275000,26300000,7
Chr1,26300000,26325000,9
Chr1,26325000,26350000,8
Chr1,26350000,26375000,12
Chr1,26375000,26400000,7
Chr1,26400000,26425000,7
Chr1,26425000,26450000,11
Chr1,26450000,26475000,8
Chr1,26475000,26500000,2
Chr1,26500000,26525000,1
Chr1,26525000,26550000,0
Chr1,26550000,26575000,1
Chr1,26575000,26600000,1
Chr1,26600000,26625000,0
Chr1,26625000,26650000,0
Chr1,26650000,26675000,0
Chr1,26675000,26700000,0
Chr1,26700000,26725000,0
Chr1,26725000,26750000,1
Chr1,26750000,26775000,3
Chr1,26775000,26800000,9
Chr1,26800000,26825000,7
Chr1,26825000,26850000,8
Chr1,26850000,26875000,6
Chr1,26875000,26900000,10
Chr1,26900000,26925000,4
Chr1,26925000,26950000,11
Chr1,26950000,26975000,9
Chr1,26975000,27000000,8
Chr1,27000000,27025000,10
Chr1,27025000,27050000,6
Chr1,27050000,27075000,5
Chr1,27075000,27100000,5
Chr1,27100000,27125000,7
Chr1,27125000,27150000,6
Chr1,27150000,27175000,7
Chr1,27175000,27200000,9
Chr1,27200000,27225000,6
Chr1,27225000,27250000,6
Chr1,27250000,27275000,6
Chr1,27275000,27300000,6
Chr1,27300000,27325000,6
Chr1,27325000,27350000,9
Chr1,27350000,27375000,8
Chr1,27375000,27400000,8
Chr1,27400000,27425000,5
Chr1,27425000,27450000,5
Chr1,27450000,27475000,7
Chr1,27475000,27500000,13
Chr1,27500000,27525000,11
Chr1,27525000,27550000,6
Chr1,27550000,27575000,4
Chr1,27575000,27600000,9
Chr1,27600000,27625000,8
Chr1,27625000,27650000,7
Chr1,27650000,27675000,6
Chr1,27675000,27700000,8
Chr1,27700000,27725000,5
Chr1,27725000,27750000,8
Chr1,27750000,27775000,10
Chr1,27775000,27800000,5
Chr1,27800000,27825000,12
Chr1,27825000,27850000,4
Chr1,27850000,27875000,8
Chr1,27875000,27900000,13
Chr1,27900000,27925000,6
Chr1,27925000,27950000,7
Chr1,27950000,27975000,7
Chr1,27975000,28000000,7
Chr1,28000000,28025000,8
Chr1,28025000,28050000,10
Chr1,28050000,28075000,7
Chr1,28075000,28100000,6
Chr1,28100000,28125000,8
Chr1,28125000,28150000,6
Chr1,28150000,28175000,8
Chr1,28175000,28200000,9
Chr1,28200000,28225000,8
Chr1,28225000,28250000,9
Chr1,28250000,28275000,9
Chr1,28275000,28300000,6
Chr1,28300000,28325000,8
Chr1,28325000,28350000,6
Chr1,28350000,28375000,4
Chr1,28375000,28400000,7
Chr1,28400000,28425000,9
Chr1,28425000,28450000,9
Chr1,28450000,28475000,11
Chr1,28475000,28500000,9
Chr1,28500000,28525000,9
Chr1,28525000,28550000,3
Chr1,28550000,28575000,5
Chr1,28575000,28600000,6
Chr1,28600000,28625000,7
Chr1,28625000,28650000,8
Chr1,28650000,28675000,5
Chr1,28675000,28700000,10
Chr1,28700000,28725000,5
Chr1,28725000,28750000,8
Chr1,28750000,28775000,5
Chr1,28775000,28800000,5
Chr1,28800000,28825000,10
Chr1,28825000,28850000,7
Chr1,28850000,28875000,9
Chr1,28875000,28900000,9
Chr1,28900000,28925000,9
Chr1,28925000,28950000,4
Chr1,28950000,28975000,5
Chr1,28975000,29000000,4
Chr1,29000000,29025000,6
Chr1,29025000,29050000,8
Chr1,29050000,29075000,7
Chr1,29075000,29100000,6
Chr1,29100000,29125000,7
Chr1,29125000,29150000,9
Chr1,29150000,29175000,7
Chr1,29175000,29200000,4
Chr1,29200000,29225000,5
Chr1,29225000,29250000,5
Chr1,29250000,29275000,9
Chr1,29275000,29300000,9
Chr1,29300000,29325000,7
Chr1,29325000,29350000,8
Chr1,29350000,29375000,6
Chr1,29375000,29400000,5
Chr1,29400000,29425000,7
Chr1,29425000,29450000,6
Chr1,29450000,29475000,8
Chr1,29475000,29500000,10
Chr1,29500000,29525000,9
Chr1,29525000,29550000,3
Chr1,29550000,29575000,16
Chr1,29575000,29600000,4
Chr1,29600000,29625000,3
Chr1,29625000,29650000,6
Chr1,29650000,29675000,8
Chr1,29675000,29700000,9
Chr1,29700000,29725000,8
Chr1,29725000,29750000,4
Chr1,29750000,29775000,9
Chr1,29775000,29800000,9
Chr1,29800000,29825000,12
Chr1,29825000,29850000,6
Chr1,29850000,29875000,8
Chr1,29875000,29900000,7
Chr1,29900000,29925000,6
Chr1,29925000,29950000,7
Chr1,29950000,29975000,8
Chr1,29975000,30000000,5
Chr1,30000000,30025000,6
Chr1,30025000,30050000,7
Chr1,30050000,30075000,8
Chr1,30075000,30100000,9
Chr1,30100000,30125000,6
Chr1,30125000,30150000,6
Chr1,30150000,30175000,4
Chr1,30175000,30200000,5
Chr1,30200000,30225000,6
Chr1,30225000,30250000,4
Chr1,30250000,30275000,8
Chr1,30275000,30300000,7
Chr1,30300000,30325000,8
Chr1,30325000,30350000,6
Chr1,30350000,30375000,4
Chr1,30375000,30400000,5
Chr1,30400000,30425000,7
Chr1,30425000,30450000,7
Chr1,30450000,30475000,6
Chr1,30475000,30500000,10
Chr1,30500000,30525000,4
Chr1,30525000,30550000,7
Chr1,30550000,30575000,4
Chr1,30575000,30600000,8
Chr1,30600000,30625000,1
Chr1,30625000,30650000,0
Chr1,30650000,30675000,1
Chr1,30675000,30700000,0
Chr1,30700000,30725000,0
Chr1,30725000,30750000,0
Chr1,30750000,30775000,0
Chr1,30775000,30800000,0
Chr1,30800000,30825000,0
Chr1,30825000,30850000,1
Chr1,30850000,30875000,0
Chr1,30875000,30900000,0
Chr1,30900000,30925000,0
Chr1,30925000,30950000,0
Chr1,30950000,30975000,0
Chr1,30975000,31000000,0
Chr1,31000000,31025000,0
Chr1,31025000,31050000,5
Chr1,31050000,31075000,6
Chr1,31075000,31100000,9
Chr1,31100000,31125000,6
Chr1,31125000,31150000,8
Chr1,31150000,31175000,8
Chr1,31175000,31200000,4
Chr1,31200000,31225000,6
Chr1,31225000,31250000,7
Chr1,31250000,31275000,11
Chr1,31275000,31300000,5
Chr1,31300000,31325000,6
Chr1,31325000,31350000,5
Chr1,31350000,31375000,10
Chr1,31375000,31400000,10
Chr1,31400000,31425000,6
Chr1,31425000,31450000,7
Chr1,31450000,31475000,9
Chr1,31475000,31500000,8
Chr1,31500000,31525000,8
Chr1,31525000,31550000,7
Chr1,31550000,31575000,7
Chr1,31575000,31600000,9
Chr1,31600000,31625000,7
Chr1,31625000,31650000,4
Chr1,31650000,31675000,6
Chr1,31675000,31700000,9
Chr1,31700000,31725000,12
Chr1,31725000,31750000,6
Chr1,31750000,31775000,6
Chr1,31775000,31800000,5
Chr1,31800000,31825000,6
Chr1,31825000,31850000,6
Chr1,31850000,31875000,7
Chr1,31875000,31900000,5
Chr1,31900000,31925000,7
Chr1,31925000,31950000,9
Chr1,31950000,31975000,7
Chr1,31975000,32000000,8
Chr1,32000000,32025000,7
Chr1,32025000,32050000,7
Chr1,32050000,32075000,5
Chr1,32075000,32100000,3
Chr1,32100000,32125000,10
Chr1,32125000,32150000,4
Chr1,32150000,32175000,5
Chr1,32175000,32200000,4
Chr1,32200000,32225000,7
Chr1,32225000,32250000,6
Chr1,32250000,32275000,9
Chr1,32275000,32300000,3
Chr1,32300000,32325000,4
Chr1,32325000,32350000,8
Chr1,32350000,32375000,5
Chr1,32375000,32400000,3
Chr1,32400000,32425000,7
Chr1,32425000,32450000,3
Chr1,32450000,32475000,7
Chr1,32475000,32500000,5
Chr1,32500000,32525000,4
Chr1,32525000,32550000,8
Chr1,32550000,32575000,9
Chr1,32575000,32600000,12
Chr1,32600000,32625000,6
Chr1,32625000,32650000,4
Chr1,32650000,32675000,5
Chr1,32675000,32700000,3
Chr1,32700000,32725000,7
Chr1,32725000,32750000,9
Chr1,32750000,32775000,7
Chr1,32775000,32800000,8
Chr1,32800000,32825000,9
Chr1,32825000,32850000,5
Chr1,32850000,32875000,10
Chr1,32875000,32900000,5
Chr1,32900000,32925000,6
Chr1,32925000,32950000,7
Chr1,32950000,32975000,9
Chr1,32975000,33000000,9
Chr1,33000000,33025000,5
Chr1,33025000,33050000,7
Chr1,33050000,33075000,6
Chr1,33075000,33100000,12
Chr1,33100000,33125000,7
Chr1,33125000,33150000,5
Chr1,33150000,33175000,13
Chr1,33175000,33200000,7
Chr1,33200000,33225000,7
Chr1,33225000,33250000,6
Chr1,33250000,33275000,10
Chr1,33275000,33300000,5
Chr1,33300000,33325000,7
Chr1,33325000,33350000,6
Chr1,33350000,33375000,6
Chr1,33375000,33400000,5
Chr1,33400000,33425000,7
Chr1,33425000,33450000,4
Chr1,33450000,33475000,9
Chr1,33475000,33500000,8
Chr1,33500000,33525000,4
Chr1,33525000,33550000,10
Chr1,33550000,33575000,9
Chr1,33575000,33600000,7
Chr1,33600000,33625000,8
Chr1,33625000,33650000,8
Chr1,33650000,33675000,6
Chr1,33675000,33700000,4
Chr1,33700000,33725000,10
Chr1,33725000,33750000,5
Chr1,33750000,33775000,4
Chr1,33775000,33800000,4
Chr1,33800000,33825000,7
Chr1,33825000,33850000,5
Chr1,33850000,33875000,4
Chr1,33875000,33900000,5
Chr1,33900000,33925000,13
Chr1,33925000,33950000,11
Chr1,33950000,33975000,8
Chr1,33975000,34000000,10
Chr1,34000000,34025000,9
Chr1,34025000,34050000,8
Chr1,34050000,34075000,6
Chr1,34075000,34100000,12
Chr1,34100000,34125000,9
Chr1,34125000,34150000,7
Chr1,34150000,34175000,9
Chr1,34175000,34200000,5
Chr1,34200000,34225000,12
Chr1,34225000,34250000,4
Chr1,34250000,34275000,8
Chr1,34275000,34300000,6
Chr1,34300000,34325000,7
Chr1,34325000,34350000,5
Chr1,34350000,34375000,10
Chr1,34375000,34400000,7
Chr1,34400000,34425000,9
Chr1,34425000,34450000,3
Chr1,34450000,34475000,6
Chr1,34475000,34500000,9
Chr1,34500000,34525000,9
Chr1,34525000,34550000,7
Chr1,34550000,34575000,12
Chr1,34575000,34600000,6
Chr1,34600000,34625000,6
Chr1,34625000,34650000,9
Chr1,34650000,34675000,11
Chr1,34675000,34700000,6
Chr1,34700000,34725000,6
Chr1,34725000,34750000,10
Chr1,34750000,34775000,7
Chr1,34775000,34800000,11
Chr1,34800000,34825000,5
Chr1,34825000,34850000,4
Chr1,34850000,34875000,7
Chr1,34875000,34900000,9
Chr1,34900000,34925000,7
Chr1,34925000,34950000,5
Chr1,34950000,34975000,10
Chr1,34975000,35000000,10
Chr1,35000000,35025000,5
Chr1,35025000,35050000,7
Chr1,35050000,35075000,4
Chr1,35075000,35100000,13
Chr1,35100000,35125000,10
Chr1,35125000,35150000,10
Chr1,35150000,35175000,5
Chr1,35175000,35200000,6
Chr1,35200000,35225000,3
Chr1,35225000,35250000,6
Chr1,35250000,35275000,4
Chr1,35275000,35300000,8
Chr1,35300000,35325000,4
Chr1,35325000,35350000,7
Chr1,35350000,35375000,7
Chr1,35375000,35400000,5
Chr1,35400000,35425000,6
Chr1,35425000,35450000,9
Chr1,35450000,35475000,6
Chr1,35475000,35500000,7
Chr1,35500000,35525000,8
Chr1,35525000,35550000,7
Chr1,35550000,35575000,8
Chr1,35575000,35600000,8
Chr1,35600000,35625000,9
Chr1,35625000,35650000,6
Chr1,35650000,35675000,8
Chr1,35675000,35700000,12
Chr1,35700000,35725000,4
Chr1,35725000,35750000,8
Chr1,35750000,35775000,10
Chr1,35775000,35800000,13
Chr1,35800000,35825000,4
Chr1,35825000,35850000,7
Chr1,35850000,35875000,7
Chr1,35875000,35900000,9
Chr1,35900000,35925000,11
Chr1,35925000,35950000,7
Chr1,35950000,35975000,5
Chr1,35975000,36000000,11
Chr1,36000000,36025000,11
Chr1,36025000,36050000,10
Chr1,36050000,36075000,6
Chr1,36075000,36100000,7
Chr1,36100000,36125000,10
Chr1,36125000,36150000,4
Chr1,36150000,36175000,5
Chr1,36175000,36200000,5
Chr1,36200000,36225000,7
Chr1,36225000,36250000,5
Chr1,36250000,36275000,5
Chr1,36275000,36300000,10
Chr1,36300000,36325000,10
Chr1,36325000,36350000,7
Chr1,36350000,36375000,8
Chr1,36375000,36400000,10
Chr1,36400000,36425000,4
Chr1,36425000,36450000,7
Chr1,36450000,36475000,9
Chr1,36475000,36500000,8
Chr1,36500000,36525000,9
Chr1,36525000,36550000,7
Chr1,36550000,36575000,6
Chr1,36575000,36600000,5
Chr1,36600000,36625000,7
Chr1,36625000,36650000,8
Chr1,36650000,36675000,5
Chr1,36675000,36700000,2
Chr1,36700000,36725000,4
Chr1,36725000,36750000,7
Chr1,36750000,36775000,8
Chr1,36775000,36800000,5
Chr1,36800000,36825000,6
Chr1,36825000,36850000,5
Chr1,36850000,36875000,8
Chr1,36875000,36900000,5
Chr1,36900000,36925000,9
Chr1,36925000,36950000,10
Chr1,36950000,36975000,10
Chr1,36975000,37000000,5
Chr1,37000000,37025000,9
Chr1,37025000,37050000,5
Chr1,37050000,37075000,5
Chr1,37075000,37100000,7
Chr1,37100000,37125000,12
Chr1,37125000,37150000,10
Chr1,37150000,37175000,6
Chr1,37175000,37200000,7
Chr1,37200000,37225000,8
Chr1,37225000,37250000,8
Chr1,37250000,37275000,10
Chr1,37275000,37300000,4
Chr1,37300000,37325000,6
Chr1,37325000,37350000,7
Chr1,37350000,37375000,7
Chr1,37375000,37400000,3
Chr1,37400000,37425000,7
Chr1,37425000,37450000,7
Chr1,37450000,37475000,5
Chr1,37475000,37500000,6
Chr1,37500000,37525000,9
Chr1,37525000,37550000,7
Chr1,37550000,37575000,8
Chr1,37575000,37600000,4
Chr1,37600000,37625000,9
Chr1,37625000,37650000,7
Chr1,37650000,37675000,5
Chr1,37675000,37700000,7
Chr1,37700000,37725000,4
Chr1,37725000,37750000,9
Chr1,37750000,37775000,9
Chr1,37775000,37800000,6
Chr1,37800000,37825000,7
Chr1,37825000,37850000,7
Chr1,37850000,37875000,10
Chr1,37875000,37900000,5
Chr1,37900000,37925000,14
Chr1,37925000,37950000,5
Chr1,37950000,37975000,8
Chr1,37975000,38000000,14
Chr1,38000000,38025000,7
Chr1,38025000,38050000,11
Chr1,38050000,38075000,8
Chr1,38075000,38100000,11
Chr1,38100000,38125000,4
Chr1,38125000,38150000,5
Chr1,38150000,38175000,5
Chr1,38175000,38200000,9
Chr1,38200000,38225000,4
Chr1,38225000,38250000,5
Chr1,38250000,38275000,7
Chr1,38275000,38300000,6
Chr1,38300000,38325000,10
Chr1,38325000,38350000,7
Chr1,38350000,38375000,6
Chr1,38375000,38400000,3
Chr1,38400000,38425000,4
Chr1,38425000,38450000,6
Chr1,38450000,38475000,11
Chr1,38475000,38500000,7
Chr1,38500000,38525000,4
Chr1,38525000,38550000,9
Chr1,38550000,38575000,12
Chr1,38575000,38600000,5
Chr1,38600000,38625000,6
Chr1,38625000,38650000,5
Chr1,38650000,38675000,5
Chr1,38675000,38700000,7
Chr1,38700000,38725000,5
Chr1,38725000,38750000,7
Chr1,38750000,38775000,10
Chr1,38775000,38800000,8
Chr1,38800000,38825000,6
Chr1,38825000,38850000,8
Chr1,38850000,38875000,4
Chr1,38875000,38900000,8
Chr1,38900000,38925000,6
Chr1,38925000,38950000,9
Chr1,38950000,38975000,3
Chr1,38975000,39000000,5
Chr1,39000000,39025000,5
Chr1,39025000,39050000,8
Chr1,39050000,39075000,5
Chr1,39075000,39100000,8
Chr1,39100000,39125000,9
Chr1,39125000,39150000,4
Chr1,39150000,39175000,10
Chr1,39175000,39200000,5
Chr1,39200000,39225000,14
Chr1,39225000,39250000,13
Chr1,39250000,39275000,4
Chr1,39275000,39300000,7
Chr1,39300000,39325000,5
Chr1,39325000,39350000,11
Chr1,39350000,39375000,6
Chr1,39375000,39400000,9
Chr1,39400000,39425000,6
Chr1,39425000,39450000,8
Chr1,39450000,39475000,8
Chr1,39475000,39500000,5
Chr1,39500000,39525000,11
Chr1,39525000,39550000,5
Chr1,39550000,39575000,12
Chr1,39575000,39600000,7
Chr1,39600000,39625000,9
Chr1,39625000,39650000,9
Chr1,39650000,39675000,5
Chr1,39675000,39700000,8
Chr1,39700000,39725000,5
Chr1,39725000,39750000,8
Chr1,39750000,39775000,8
Chr1,39775000,39800000,9
Chr1,39800000,39825000,4
Chr1,39825000,39850000,11
Chr1,39850000,39875000,9
Chr1,39875000,39900000,4
Chr1,39900000,39925000,6
Chr1,39925000,39950000,6
Chr1,39950000,39975000,7
Chr1,39975000,40000000,7
Chr1,40000000,40025000,6
Chr1,40025000,40050000,7
Chr1,40050000,40075000,8
Chr1,40075000,40100000,9
Chr1,40100000,40125000,9
Chr1,40125000,40150000,6
Chr1,40150000,40175000,8
Chr1,40175000,40200000,6
Chr1,40200000,40225000,10
Chr1,40225000,40250000,6
Chr1,40250000,40275000,7
Chr1,40275000,40300000,5
Chr1,40300000,40325000,8
Chr1,40325000,40350000,6
Chr1,40350000,40375000,6
Chr1,40375000,40400000,8
Chr1,40400000,40425000,5
Chr1,40425000,40450000,9
Chr1,40450000,40475000,9
Chr1,40475000,40500000,8
Chr1,40500000,40525000,6
Chr1,40525000,40550000,8
Chr1,40550000,40575000,6
Chr1,40575000,40600000,6
Chr1,40600000,40625000,7
Chr1,40625000,40650000,11
Chr1,40650000,40675000,5
Chr1,40675000,40700000,8
Chr1,40700000,40725000,8
Chr1,40725000,40750000,11
Chr1,40750000,40775000,6
Chr1,40775000,40800000,9
Chr1,40800000,40825000,9
Chr1,40825000,40850000,5
Chr1,40850000,40875000,6
Chr1,40875000,40900000,5
Chr1,40900000,40925000,5
Chr1,40925000,40950000,6
Chr1,40950000,40975000,5
Chr1,40975000,41000000,7
Chr1,41000000,41025000,6
Chr1,41025000,41050000,9
Chr1,41050000,41075000,8
Chr1,41075000,41100000,7
Chr1,41100000,41125000,11
Chr1,41125000,41150000,5
Chr1,41150000,41175000,7
Chr1,41175000,41200000,10
Chr1,41200000,41225000,9
Chr1,41225000,41250000,10
Chr1,41250000,41275000,9
Chr1,41275000,41300000,7
Chr1,41300000,41325000,12
Chr1,41325000,41350000,6
Chr1,41350000,41375000,4
Chr1,41375000,41400000,8
Chr1,41400000,41425000,6
Chr1,41425000,41450000,9
Chr1,41450000,41475000,5
Chr1,41475000,41500000,9
Chr1,41500000,41525000,11
Chr1,41525000,41550000,7
Chr1,41550000,41575000,8
Chr1,41575000,41600000,8
Chr1,41600000,41625000,4
Chr1,41625000,41650000,7
Chr1,41650000,41675000,7
Chr1,41675000,41700000,5
Chr1,41700000,41725000,8
Chr1,41725000,41750000,6
Chr1,41750000,41775000,11
Chr1,41775000,41800000,7
Chr1,41800000,41825000,5
Chr1,41825000,41850000,7
Chr1,41850000,41875000,13
Chr1,41875000,41900000,8
Chr1,41900000,41925000,10
Chr1,41925000,41950000,6
Chr1,41950000,41975000,8
Chr1,41975000,42000000,10
Chr1,42000000,42025000,3
Chr1,42025000,42050000,8
Chr1,42050000,42075000,6
Chr1,42075000,42100000,5
Chr1,42100000,42125000,2
Chr1,42125000,42150000,2
Chr1,42150000,42175000,2
Chr1,42175000,42200000,2
Chr1,42200000,42225000,3
Chr1,42225000,42250000,3
Chr1,42250000,42275000,2
Chr1,42275000,42300000,2
Chr1,42300000,42325000,3
Chr1,42325000,42350000,11
Chr1,42350000,42375000,4
Chr1,42375000,42400000,5
Chr1,42400000,42425000,5
Chr1,42425000,42450000,5
Chr1,42450000,42475000,5
Chr1,42475000,42500000,5
Chr1,42500000,42525000,7
Chr1,42525000,42550000,5
Chr1,42550000,42575000,9
Chr1,42575000,42600000,8
Chr1,42600000,42625000,8
Chr1,42625000,42650000,10
Chr1,42650000,42675000,5
Chr1,42675000,42700000,6
Chr1,42700000,42725000,6
Chr1,42725000,42750000,11
Chr1,42750000,42775000,11
Chr1,42775000,42800000,6
Chr1,42800000,42825000,9
Chr1,42825000,42850000,6
Chr1,42850000,42875000,4
Chr1,42875000,42900000,6
Chr1,42900000,42925000,5
Chr1,42925000,42950000,5
Chr1,42950000,42975000,6
Chr1,42975000,43000000,4
Chr1,43000000,43025000,9
Chr1,43025000,43050000,6
Chr1,43050000,43075000,3
Chr1,43075000,43100000,7
Chr1,43100000,43125000,3
Chr1,43125000,43150000,11
Chr1,43150000,43175000,5
Chr1,43175000,43200000,6
Chr1,43200000,43225000,5
Chr1,43225000,43250000,9
Chr1,43250000,43275000,4
Chr1,43275000,43300000,5
Chr1,43300000,43325000,11
Chr1,43325000,43350000,5
Chr1,43350000,43375000,5
Chr1,43375000,43400000,9
Chr1,43400000,43425000,10
Chr1,43425000,43450000,6
Chr1,43450000,43475000,9
Chr1,43475000,43500000,3
Chr1,43500000,43525000,8
Chr1,43525000,43550000,7
Chr1,43550000,43575000,9
Chr1,43575000,43600000,7
Chr1,43600000,43625000,10
Chr1,43625000,43650000,7
Chr1,43650000,43675000,5
Chr1,43675000,43700000,6
Chr1,43700000,43725000,9
Chr1,43725000,43750000,4
Chr1,43750000,43775000,3
Chr1,43775000,43800000,6
Chr1,43800000,43825000,7
Chr1,43825000,43850000,8
