chr,start,end,covilm
Chr1,19625000,19650000,17.4488
Chr1,19650000,19675000,22.7076
Chr1,19675000,19700000,35.8233
Chr1,19700000,19725000,32.1368
Chr1,19725000,19750000,29.4517
Chr1,19750000,19775000,27.2988
Chr1,19775000,19800000,26.9602
Chr1,19800000,19825000,24.1929
Chr1,19825000,19850000,28.0826
Chr1,19850000,19875000,28.4261
Chr1,19875000,19900000,29.3824
Chr1,19900000,19925000,27.96
Chr1,19925000,19950000,26.0668
Chr1,19950000,19975000,26.2716
Chr1,19975000,20000000,26.7344
Chr1,20000000,20025000,25.9684
Chr1,20025000,20050000,31.753
Chr1,20050000,20075000,27.8439
Chr1,20075000,20100000,27.0844
Chr1,20100000,20125000,31.1273
Chr1,20125000,20150000,27.1682
Chr1,20150000,20175000,27.5907
Chr1,20175000,20200000,27.4021
Chr1,20200000,20225000,26.7344
Chr1,20225000,20250000,27.3198
Chr1,20250000,20275000,29.492
Chr1,20275000,20300000,28.4083
Chr1,20300000,20325000,27.3698
Chr1,20325000,20350000,28.1132
Chr1,20350000,20375000,27.0844
Chr1,20375000,20400000,25.9716
Chr1,20400000,20425000,24.0977
Chr1,20425000,20450000,22.8076
Chr1,20450000,20475000,24.9879
Chr1,20475000,20500000,26.3974
Chr1,20500000,20525000,26.0877
Chr1,20525000,20550000,24.2526
Chr1,20550000,20575000,25.7426
Chr1,20575000,20600000,28.5067
Chr1,20600000,20625000,28.568
Chr1,20625000,20650000,30.4822
Chr1,20650000,20675000,26.9231
Chr1,20675000,20700000,27.7214
Chr1,20700000,20725000,27.9649
Chr1,20725000,20750000,28.06
Chr1,20750000,20775000,27.4472
Chr1,20775000,20800000,26.5425
Chr1,20800000,20825000,27.6085
Chr1,20825000,20850000,26.9473
Chr1,20850000,20875000,27.2972
Chr1,20875000,20900000,28.2197
Chr1,20900000,20925000,27.1231
Chr1,20925000,20950000,32.2303
Chr1,20950000,20975000,26.8457
Chr1,20975000,21000000,28.447
Chr1,21000000,21025000,32.8286
Chr1,21025000,21050000,26.2474
Chr1,21050000,21075000,37.8133
Chr1,21075000,21100000,26.3603
Chr1,21100000,21125000,29.1324
Chr1,21125000,21150000,27.4956
Chr1,21150000,21175000,27.7778
Chr1,21175000,21200000,28.5277
Chr1,21200000,21225000,27.8084
Chr1,21225000,21250000,28.8421
Chr1,21250000,21275000,30.0032
Chr1,21275000,21300000,26.8892
Chr1,21300000,21325000,28.4374
Chr1,21325000,21350000,28.4261
Chr1,21350000,21375000,26.3055
Chr1,21375000,21400000,26.7683
Chr1,21400000,21425000,27.8875
Chr1,21425000,21450000,27.6552
Chr1,21450000,21475000,27.5843
Chr1,21475000,21500000,25.4975
Chr1,21500000,21525000,26.7715
Chr1,21525000,21550000,28.2132
Chr1,21550000,21575000,27.2134
Chr1,21575000,21600000,29.1582
Chr1,21600000,21625000,27.3037
Chr1,21625000,21650000,28.5406
Chr1,21650000,21675000,27.315
Chr1,21675000,21700000,17.2376
Chr1,21700000,21725000,16.4748
Chr1,21725000,21750000,17.3375
Chr1,21750000,21775000,17.6504
Chr1,21775000,21800000,20.0726
Chr1,21800000,21825000,26.1861
Chr1,21825000,21850000,26.0055
Chr1,21850000,21875000,26.2974
Chr1,21875000,21900000,24.5573
Chr1,21900000,21925000,25.4008
Chr1,21925000,21950000,27.3134
Chr1,21950000,21975000,29.5243
Chr1,21975000,22000000,29.4969
Chr1,22000000,22025000,26.6925
Chr1,22025000,22050000,26.3167
Chr1,22050000,22075000,25.9974
Chr1,22075000,22100000,27.5633
Chr1,22100000,22125000,25.1847
Chr1,22125000,22150000,27.5585
Chr1,22150000,22175000,27.3005
Chr1,22175000,22200000,26.3974
Chr1,22200000,22225000,28.8292
Chr1,22225000,22250000,27.3843
Chr1,22250000,22275000,28.318
Chr1,22275000,22300000,29.6356
Chr1,22300000,22325000,35.1508
Chr1,22325000,22350000,27.5827
Chr1,22350000,22375000,20.7692
Chr1,22375000,22400000,23.1302
Chr1,22400000,22425000,22.8286
Chr1,22425000,22450000,41.8207
Chr1,22450000,22475000,29.7549
Chr1,22475000,22500000,20.0129
Chr1,22500000,22525000,22.3948
Chr1,22525000,22550000,16.3329
Chr1,22550000,22575000,23.9091
Chr1,22575000,22600000,8.19223
Chr1,22600000,22625000,5.21207
Chr1,22625000,22650000,5.5604
Chr1,22650000,22675000,5.81842
Chr1,22675000,22700000,3.77036
Chr1,22700000,22725000,19.2614
Chr1,22725000,22750000,25.3492
Chr1,22750000,22775000,26.5296
Chr1,22775000,22800000,23.8704
Chr1,22800000,22825000,18.768
Chr1,22825000,22850000,10.0968
Chr1,22850000,22875000,6.8747
Chr1,22875000,22900000,12.0481
Chr1,22900000,22925000,11.7836
Chr1,22925000,22950000,16.8102
Chr1,22950000,22975000,14.4396
Chr1,22975000,23000000,14.2122
Chr1,23000000,23025000,16.8457
Chr1,23025000,23050000,10.0774
Chr1,23050000,23075000,9.96453
Chr1,23075000,23100000,5.42171
Chr1,23100000,23125000,11.0595
Chr1,23125000,23150000,8.89696
Chr1,23150000,23175000,11.0273
Chr1,23175000,23200000,12.14
Chr1,23200000,23225000,11.1869
Chr1,23225000,23250000,14.4767
Chr1,23250000,23275000,11.2014
Chr1,23275000,23300000,13.0544
Chr1,23300000,23325000,26.2974
Chr1,23325000,23350000,24.051
Chr1,23350000,23375000,27.2859
Chr1,23375000,23400000,26.8989
Chr1,23400000,23425000,25.0476
Chr1,23425000,23450000,25.3379
Chr1,23450000,23475000,24.825
Chr1,23475000,23500000,27.3327
Chr1,23500000,23525000,18.3164
Chr1,23525000,23550000,12.8947
Chr1,23550000,23575000,24.5961
Chr1,23575000,23600000,27.8197
Chr1,23600000,23625000,28.0149
Chr1,23625000,23650000,26.2974
Chr1,23650000,23675000,28.1455
Chr1,23675000,23700000,31.0482
Chr1,23700000,23725000,27.7762
Chr1,23725000,23750000,31.4595
Chr1,23750000,23775000,26.4764
Chr1,23775000,23800000,30.3274
Chr1,23800000,23825000,28.8438
Chr1,23825000,23850000,28.1084
Chr1,23850000,23875000,26.2651
Chr1,23875000,23900000,26.0426
Chr1,23900000,23925000,23.9236
Chr1,23925000,23950000,24.9863
Chr1,23950000,23975000,27.086
Chr1,23975000,24000000,26.5232
Chr1,24000000,24025000,25.1266
Chr1,24025000,24050000,26.2393
Chr1,24050000,24075000,26.6264
Chr1,24075000,24100000,25.812
Chr1,24100000,24125000,26.0958
Chr1,24125000,24150000,25.9184
Chr1,24150000,24175000,26.4974
Chr1,24175000,24200000,27.1956
Chr1,24200000,24225000,28.9986
Chr1,24225000,24250000,26.0587
Chr1,24250000,24275000,27.3908
Chr1,24275000,24300000,26.7231
Chr1,24300000,24325000,25.4169
Chr1,24325000,24350000,27.2521
Chr1,24350000,24375000,27.6423
Chr1,24375000,24400000,26.5828
Chr1,24400000,24425000,26.5183
Chr1,24425000,24450000,26.6506
Chr1,24450000,24475000,26.3554
Chr1,24475000,24500000,26.3587
Chr1,24500000,24525000,25.9329
Chr1,24525000,24550000,27.9552
Chr1,24550000,24575000,26.8989
Chr1,24575000,24600000,28.1939
Chr1,24600000,24625000,27.2843
Chr1,24625000,24650000,27.0505
Chr1,24650000,24675000,28.181
Chr1,24675000,24700000,28.6051
Chr1,24700000,24725000,24.3106
Chr1,24725000,24750000,25.8378
Chr1,24750000,24775000,26.6941
Chr1,24775000,24800000,33.901
Chr1,24800000,24825000,27.4956
Chr1,24825000,24850000,29.692
Chr1,24850000,24875000,27.7697
Chr1,24875000,24900000,27.6762
Chr1,24900000,24925000,26.1394
Chr1,24925000,24950000,28.2261
Chr1,24950000,24975000,27.7294
Chr1,24975000,25000000,28.6438
Chr1,25000000,25025000,29.6404
Chr1,25025000,25050000,27.3214
Chr1,25050000,25075000,29.9516
Chr1,25075000,25100000,28.7438
Chr1,25100000,25125000,29.5936
Chr1,25125000,25150000,29.2598
Chr1,25150000,25175000,28.8825
Chr1,25175000,25200000,28.131
Chr1,25200000,25225000,27.8149
Chr1,25225000,25250000,26.7538
Chr1,25250000,25275000,24.8428
Chr1,25275000,25300000,23.7881
Chr1,25300000,25325000,23.5688
Chr1,25325000,25350000,24.5235
Chr1,25350000,25375000,26.3796
Chr1,25375000,25400000,25.4878
Chr1,25400000,25425000,25.812
Chr1,25425000,25450000,24.996
Chr1,25450000,25475000,26.3667
Chr1,25475000,25500000,26.6183
Chr1,25500000,25525000,26.8586
Chr1,25525000,25550000,28.231
Chr1,25550000,25575000,26.0055
Chr1,25575000,25600000,25.6572
Chr1,25600000,25625000,25.4911
Chr1,25625000,25650000,25.4669
Chr1,25650000,25675000,24.2316
Chr1,25675000,25700000,24.7412
Chr1,25700000,25725000,25.9216
Chr1,25725000,25750000,27.3021
Chr1,25750000,25775000,27.8729
Chr1,25775000,25800000,26.4554
Chr1,25800000,25825000,27.1215
Chr1,25825000,25850000,29.2372
Chr1,25850000,25875000,26.0216
Chr1,25875000,25900000,26.4748
Chr1,25900000,25925000,28.418
Chr1,25925000,25950000,29.5114
Chr1,25950000,25975000,25.0669
Chr1,25975000,26000000,25.8958
Chr1,26000000,26025000,29.0647
Chr1,26025000,26050000,27.344
Chr1,26050000,26075000,26.965
Chr1,26075000,26100000,25.6959
Chr1,26100000,26125000,26.2668
Chr1,26125000,26150000,28.1745
Chr1,26150000,26175000,26.3748
Chr1,26175000,26200000,26.8473
Chr1,26200000,26225000,26.628
Chr1,26225000,26250000,28.9583
Chr1,26250000,26275000,25.5491
Chr1,26275000,26300000,26.8489
Chr1,26300000,26325000,24.917
Chr1,26325000,26350000,26.5296
Chr1,26350000,26375000,25.1056
Chr1,26375000,26400000,27.8068
Chr1,26400000,26425000,27.9213
Chr1,26425000,26450000,27.223
Chr1,26450000,26475000,27.6859
Chr1,26475000,26500000,27.2311
Chr1,26500000,26525000,20.4886
Chr1,26525000,26550000,66.0458
Chr1,26550000,26575000,17.8375
Chr1,26575000,26600000,15.9394
Chr1,26600000,26625000,17.9407
Chr1,26625000,26650000,16.9215
Chr1,26650000,26675000,16.9811
Chr1,26675000,26700000,16.1829
Chr1,26700000,26725000,14.6557
Chr1,26725000,26750000,16.9231
Chr1,26750000,26775000,23.7559
Chr1,26775000,26800000,25.4056
Chr1,26800000,26825000,26.4941
Chr1,26825000,26850000,26.041
Chr1,26850000,26875000,27.1327
Chr1,26875000,26900000,27.7326
Chr1,26900000,26925000,28.1487
Chr1,26925000,26950000,26.3361
Chr1,26950000,26975000,28.0842
Chr1,26975000,27000000,27.0263
Chr1,27000000,27025000,27.3392
Chr1,27025000,27050000,28.5938
Chr1,27050000,27075000,25.5185
Chr1,27075000,27100000,25.5588
Chr1,27100000,27125000,27.7859
Chr1,27125000,27150000,28.3938
Chr1,27150000,27175000,28.8099
Chr1,27175000,27200000,26.8441
Chr1,27200000,27225000,27.3553
Chr1,27225000,27250000,29.3759
Chr1,27250000,27275000,30.5274
Chr1,27275000,27300000,27.1473
Chr1,27300000,27325000,28.1036
Chr1,27325000,27350000,28.3745
Chr1,27350000,27375000,26.7118
Chr1,27375000,27400000,27.3892
Chr1,27400000,27425000,29.0002
Chr1,27425000,27450000,26.1797
Chr1,27450000,27475000,26.6651
Chr1,27475000,27500000,26.7409
Chr1,27500000,27525000,25.7217
Chr1,27525000,27550000,27.594
Chr1,27550000,27575000,25.8055
Chr1,27575000,27600000,28.4793
Chr1,27600000,27625000,27.8101
Chr1,27625000,27650000,28.4374
Chr1,27650000,27675000,26.7925
Chr1,27675000,27700000,27.4246
Chr1,27700000,27725000,26.4474
Chr1,27725000,27750000,26.7135
Chr1,27750000,27775000,25.0266
Chr1,27775000,27800000,24.8654
Chr1,27800000,27825000,26.5667
Chr1,27825000,27850000,24.3525
Chr1,27850000,27875000,25.9087
Chr1,27875000,27900000,25.5604
Chr1,27900000,27925000,27.573
Chr1,27925000,27950000,26.2361
Chr1,27950000,27975000,25.5798
Chr1,27975000,28000000,27.2843
Chr1,28000000,28025000,27.5117
Chr1,28025000,28050000,26.9408
Chr1,28050000,28075000,28.0648
Chr1,28075000,28100000,29.0679
Chr1,28100000,28125000,30.042
Chr1,28125000,28150000,28.3777
Chr1,28150000,28175000,27.0457
Chr1,28175000,28200000,26.2829
Chr1,28200000,28225000,26.9908
Chr1,28225000,28250000,27.5907
Chr1,28250000,28275000,25.1024
Chr1,28275000,28300000,27.9004
Chr1,28300000,28325000,25.7942
Chr1,28325000,28350000,29.1002
Chr1,28350000,28375000,26.8215
Chr1,28375000,28400000,30.2419
Chr1,28400000,28425000,28.3358
Chr1,28425000,28450000,25.1024
Chr1,28450000,28475000,27.5149
Chr1,28475000,28500000,27.1021
Chr1,28500000,28525000,25.9249
Chr1,28525000,28550000,36.0458
Chr1,28550000,28575000,28.1277
Chr1,28575000,28600000,27.3069
Chr1,28600000,28625000,25.4362
Chr1,28625000,28650000,26.3651
Chr1,28650000,28675000,27.5359
Chr1,28675000,28700000,26.9941
Chr1,28700000,28725000,27.8633
Chr1,28725000,28750000,30.1726
Chr1,28750000,28775000,27.5085
Chr1,28775000,28800000,26.0684
Chr1,28800000,28825000,28.4938
Chr1,28825000,28850000,28.5261
Chr1,28850000,28875000,27.0021
Chr1,28875000,28900000,24.3719
Chr1,28900000,28925000,29.1211
Chr1,28925000,28950000,27.8165
Chr1,28950000,28975000,26.0265
Chr1,28975000,29000000,27.6165
Chr1,29000000,29025000,27.1618
Chr1,29025000,29050000,25.9958
Chr1,29050000,29075000,26.4022
Chr1,29075000,29100000,25.3459
Chr1,29100000,29125000,27.3746
Chr1,29125000,29150000,27.2376
Chr1,29150000,29175000,26.7747
Chr1,29175000,29200000,28.8567
Chr1,29200000,29225000,28.626
Chr1,29225000,29250000,28.8744
Chr1,29250000,29275000,26.02
Chr1,29275000,29300000,25.7297
Chr1,29300000,29325000,28.0471
Chr1,29325000,29350000,28.8373
Chr1,29350000,29375000,30.6806
Chr1,29375000,29400000,27.1424
Chr1,29400000,29425000,28.468
Chr1,29425000,29450000,26.8941
Chr1,29450000,29475000,29.3985
Chr1,29475000,29500000,29.3663
Chr1,29500000,29525000,26.3651
Chr1,29525000,29550000,27.5214
Chr1,29550000,29575000,28.1277
Chr1,29575000,29600000,25.7007
Chr1,29600000,29625000,27.5295
Chr1,29625000,29650000,28.8405
Chr1,29650000,29675000,29.8065
Chr1,29675000,29700000,28.9421
Chr1,29700000,29725000,28.3229
Chr1,29725000,29750000,28.447
Chr1,29750000,29775000,26.5457
Chr1,29775000,29800000,28.0713
Chr1,29800000,29825000,24.3912
Chr1,29825000,29850000,28.9228
Chr1,29850000,29875000,28.7857
Chr1,29875000,29900000,24.6557
Chr1,29900000,29925000,28.3325
Chr1,29925000,29950000,23.5204
Chr1,29950000,29975000,26.4683
Chr1,29975000,30000000,27.3375
Chr1,30000000,30025000,26.6989
Chr1,30025000,30050000,25.8281
Chr1,30050000,30075000,30.2613
Chr1,30075000,30100000,28.626
Chr1,30100000,30125000,26.3506
Chr1,30125000,30150000,28.0648
Chr1,30150000,30175000,25.0847
Chr1,30175000,30200000,29.3066
Chr1,30200000,30225000,29.355
Chr1,30225000,30250000,26.9215
Chr1,30250000,30275000,25.4201
Chr1,30275000,30300000,29.1679
Chr1,30300000,30325000,27.6069
Chr1,30325000,30350000,27.523
Chr1,30350000,30375000,26.936
Chr1,30375000,30400000,28.9728
Chr1,30400000,30425000,28.4599
Chr1,30425000,30450000,27.1279
Chr1,30450000,30475000,28.389
Chr1,30475000,30500000,28.0036
Chr1,30500000,30525000,29.5017
Chr1,30525000,30550000,26.7973
Chr1,30550000,30575000,28.2697
Chr1,30575000,30600000,23.6494
Chr1,30600000,30625000,16.4861
Chr1,30625000,30650000,15.0976
Chr1,30650000,30675000,16.2248
Chr1,30675000,30700000,15.1734
Chr1,30700000,30725000,18.7373
Chr1,30725000,30750000,14.3412
Chr1,30750000,30775000,16.586
Chr1,30775000,30800000,14.5412
Chr1,30800000,30825000,18.6438
Chr1,30825000,30850000,14.8831
Chr1,30850000,30875000,16.27
Chr1,30875000,30900000,16.249
Chr1,30900000,30925000,15.9426
Chr1,30925000,30950000,21.3224
Chr1,30950000,30975000,15.7959
Chr1,30975000,31000000,16.4425
Chr1,31000000,31025000,17.3811
Chr1,31025000,31050000,21.4417
Chr1,31050000,31075000,27.2343
Chr1,31075000,31100000,27.8262
Chr1,31100000,31125000,24.2509
Chr1,31125000,31150000,27.1231
Chr1,31150000,31175000,25.4653
Chr1,31175000,31200000,25.3395
Chr1,31200000,31225000,27.2295
Chr1,31225000,31250000,25.6298
Chr1,31250000,31275000,26.5683
Chr1,31275000,31300000,26.1071
Chr1,31300000,31325000,25.5765
Chr1,31325000,31350000,26.0539
Chr1,31350000,31375000,25.6056
Chr1,31375000,31400000,26.8779
Chr1,31400000,31425000,25.9991
Chr1,31425000,31450000,27.2698
Chr1,31450000,31475000,28.1245
Chr1,31475000,31500000,30.1113
Chr1,31500000,31525000,29.5985
Chr1,31525000,31550000,27.7391
Chr1,31550000,31575000,25.662
Chr1,31575000,31600000,26.6167
Chr1,31600000,31625000,28.339
Chr1,31625000,31650000,27.0892
Chr1,31650000,31675000,27.0408
Chr1,31675000,31700000,28.1181
Chr1,31700000,31725000,25.9571
Chr1,31725000,31750000,26.4006
Chr1,31750000,31775000,22.8173
Chr1,31775000,31800000,27.1005
Chr1,31800000,31825000,27.7568
Chr1,31825000,31850000,25.4104
Chr1,31850000,31875000,25.8765
Chr1,31875000,31900000,26.0055
Chr1,31900000,31925000,26.2845
Chr1,31925000,31950000,26.678
Chr1,31950000,31975000,28.01
Chr1,31975000,32000000,25.8926
Chr1,32000000,32025000,30.8112
Chr1,32025000,32050000,29.4662
Chr1,32050000,32075000,27.5359
Chr1,32075000,32100000,27.444
Chr1,32100000,32125000,29.0534
Chr1,32125000,32150000,27.902
Chr1,32150000,32175000,28.4083
Chr1,32175000,32200000,27.1118
Chr1,32200000,32225000,30.1371
Chr1,32225000,32250000,27.9552
Chr1,32250000,32275000,28.9921
Chr1,32275000,32300000,28.2245
Chr1,32300000,32325000,29.1534
Chr1,32325000,32350000,27.6214
Chr1,32350000,32375000,27.981
Chr1,32375000,32400000,26.7376
Chr1,32400000,32425000,28.1745
Chr1,32425000,32450000,27.1763
Chr1,32450000,32475000,27.5198
Chr1,32475000,32500000,28.0745
Chr1,32500000,32525000,28.9824
Chr1,32525000,32550000,27.7052
Chr1,32550000,32575000,29.992
Chr1,32575000,32600000,23.88
Chr1,32600000,32625000,26.9215
Chr1,32625000,32650000,28.2987
Chr1,32650000,32675000,29.4195
Chr1,32675000,32700000,26.8054
Chr1,32700000,32725000,28.2648
Chr1,32725000,32750000,26.9166
Chr1,32750000,32775000,27.6536
Chr1,32775000,32800000,28.0665
Chr1,32800000,32825000,28.8486
Chr1,32825000,32850000,28.6825
Chr1,32850000,32875000,28.5664
Chr1,32875000,32900000,28.3551
Chr1,32900000,32925000,28.8486
Chr1,32925000,32950000,29.542
Chr1,32950000,32975000,27.7826
Chr1,32975000,33000000,26.0781
Chr1,33000000,33025000,27.1956
Chr1,33025000,33050000,28.5099
Chr1,33050000,33075000,29.5549
Chr1,33075000,33100000,27.981
Chr1,33100000,33125000,28.8873
Chr1,33125000,33150000,27.5794
Chr1,33150000,33175000,29.0018
Chr1,33175000,33200000,26.986
Chr1,33200000,33225000,28.3777
Chr1,33225000,33250000,27.1811
Chr1,33250000,33275000,28.4116
Chr1,33275000,33300000,27.5311
Chr1,33300000,33325000,28.289
Chr1,33325000,33350000,26.7102
Chr1,33350000,33375000,31.1369
Chr1,33375000,33400000,32.6044
Chr1,33400000,33425000,24.9476
Chr1,33425000,33450000,25.4266
Chr1,33450000,33475000,26.3442
Chr1,33475000,33500000,27.4972
Chr1,33500000,33525000,24.3751
Chr1,33525000,33550000,25.1524
Chr1,33550000,33575000,26.7618
Chr1,33575000,33600000,26.9892
Chr1,33600000,33625000,28.1036
Chr1,33625000,33650000,25.5314
Chr1,33650000,33675000,26.228
Chr1,33675000,33700000,25.1234
Chr1,33700000,33725000,28.6502
Chr1,33725000,33750000,25.2895
Chr1,33750000,33775000,24.3155
Chr1,33775000,33800000,25.9684
Chr1,33800000,33825000,27.7472
Chr1,33825000,33850000,27.0231
Chr1,33850000,33875000,27.0715
Chr1,33875000,33900000,27.6601
Chr1,33900000,33925000,26.9312
Chr1,33925000,33950000,28.0068
Chr1,33950000,33975000,25.8684
Chr1,33975000,34000000,27.2182
Chr1,34000000,34025000,26.8908
Chr1,34025000,34050000,27.6939
Chr1,34050000,34075000,28.2051
Chr1,34075000,34100000,26.7925
Chr1,34100000,34125000,26.4296
Chr1,34125000,34150000,28.7502
Chr1,34150000,34175000,27.594
Chr1,34175000,34200000,28.11
Chr1,34200000,34225000,27.2795
Chr1,34225000,34250000,28.2777
Chr1,34250000,34275000,30.121
Chr1,34275000,34300000,28.7857
Chr1,34300000,34325000,30.2403
Chr1,34325000,34350000,28.2842
Chr1,34350000,34375000,27.5778
Chr1,34375000,34400000,27.0586
Chr1,34400000,34425000,28.5809
Chr1,34425000,34450000,29.0066
Chr1,34450000,34475000,29.5533
Chr1,34475000,34500000,28.1374
Chr1,34500000,34525000,28.1664
Chr1,34525000,34550000,26.0877
Chr1,34550000,34575000,28.7389
Chr1,34575000,34600000,28.4422
Chr1,34600000,34625000,26.3909
Chr1,34625000,34650000,25.9732
Chr1,34650000,34675000,25.6023
Chr1,34675000,34700000,25.1879
Chr1,34700000,34725000,27.9052
Chr1,34725000,34750000,28.9776
Chr1,34750000,34775000,25.0686
Chr1,34775000,34800000,24.6477
Chr1,34800000,34825000,26.3442
Chr1,34825000,34850000,26.4764
Chr1,34850000,34875000,25.2266
Chr1,34875000,34900000,25.9991
Chr1,34900000,34925000,25.6346
Chr1,34925000,34950000,26.3538
Chr1,34950000,34975000,28.1197
Chr1,34975000,35000000,26.8409
Chr1,35000000,35025000,27.1376
Chr1,35025000,35050000,26.7296
Chr1,35050000,35075000,23.9849
Chr1,35075000,35100000,25.7572
Chr1,35100000,35125000,27.0424
Chr1,35125000,35150000,27.8697
Chr1,35150000,35175000,27.044
Chr1,35175000,35200000,27.1215
Chr1,35200000,35225000,27.294
Chr1,35225000,35250000,25.9878
Chr1,35250000,35275000,26.8602
Chr1,35275000,35300000,26.6409
Chr1,35300000,35325000,26.3683
Chr1,35325000,35350000,25.741
Chr1,35350000,35375000,25.1234
Chr1,35375000,35400000,27.1763
Chr1,35400000,35425000,28.4229
Chr1,35425000,35450000,27.5214
Chr1,35450000,35475000,27.5278
Chr1,35475000,35500000,26.9892
Chr1,35500000,35525000,27.91
Chr1,35525000,35550000,29.2195
Chr1,35550000,35575000,26.4909
Chr1,35575000,35600000,26.199
Chr1,35600000,35625000,27.6859
Chr1,35625000,35650000,26.4764
Chr1,35650000,35675000,27.1053
Chr1,35675000,35700000,28.8583
Chr1,35700000,35725000,25.4572
Chr1,35725000,35750000,25.175
Chr1,35750000,35775000,27.0989
Chr1,35775000,35800000,28.6083
Chr1,35800000,35825000,25.6781
Chr1,35825000,35850000,26.2619
Chr1,35850000,35875000,25.9732
Chr1,35875000,35900000,21.8836
Chr1,35900000,35925000,22.5448
Chr1,35925000,35950000,28.7857
Chr1,35950000,35975000,29.2647
